X,Y,DESCRIP86,BUSINESS86,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
328278.048,674639.623299999,videotape hire, ,Class 1,Class 1,Class 1,Class 1,91 RESTALRIG RO,EH7 6JD,5819
328274.8356,674642.8356,betting shop, ,Class 2,Class 2,Class 2,Vacant,93 RESTALRIG RO,EH7 6JD,5820
328272.0822,674646.9659,licensed grocer, ,Class 1,Class 1,Class 1,Class 1,97 RESTALRIG RO,EH7 6JD,5821
328335.4093,674417.442299999,licensed grocer, ,Class 1,Class 1,Class 1,Class 1,40 RESTALRIG RO,EH7 6LE,5822
325401.7905,674995.301899999,"electr. goods (2nd hand), tv repairs", ,Class 1,Class 1,Class 1,Class 1,17 RODNEY STREE,EH7 4EN,5823
325404.86,674993.3486,n/t/c, ,Class 1,Class 4,Class 4,Class 1,21 RODNEY STREE,EH7 4EN,5824
325407.9296,674990.837099999,butcher, ,Class 1,Class 1,Class 1,Vacant,23 RODNEY STREE,EH7 4EN,5825
325384.581,675007.7905,greengrocer, ,Class 1,Class 1,Class 1,Class 1,6 RODNEY STREET,EH7 4EA,5826
325418.5819,675026.511399999,optician, ,Class 1,Class 1,Class 1,Class 1,8 RODNEY STREET,EH7 4EA,5827
325419.419,675023.721000001,n/t/c, ,Class 1,Class 1,Class 1,Class 1,10 RODNEY STREE,EH7 4EA,5828
325421.6514,675017.581900001,chemist, ,Class 1,Vacant, , , , ,5829
325424.6514,675008.930500001,solicitor, ,Class 2,Class 1,Class 2,Class 1,18 RODNEY STREE,EH7 4EA,5830
325427.4419,675004.465700001,restaurant, ,Class 3,Class 3,Class 3,Class 3,22 RODNEY STREE,EH7 4EA,5831
325433.1171,675000.2324,hairdresser, ,Class 1,Class 1,Vacant,Class 1,24 RODNEY STREE,EH7 4EA,5832
325436.4657,674997.4419,video film hire, ,Class 1,Class 1,Class 3, , , ,5833
325439.5352,674995.488600001,cycle shop, ,Class 1,Class 1,Class 1, , , ,5834
325458.0704,674983.488600001,grocer, ,Class 1,Class 1,Class 2,Class 2,32 RODNEY STREE,EH7 4DX,5835
325461.6981,674981.256200001,fishmonger, ,Class 1,Class 1,Class 1,Class 1,34 RODNEY STREE,EH7 4DX,5836
325465.3257,674979.3028,hairdresser, ,Class 1,Class 1,Vacant,Vacant,38 RODNEY STREE,EH7 4DX,5837
325468.6743,674977.0704,wool shop, ,Class 1,Class 4,Vacant,Class 1,40 RODNEY STREE,EH7 4DX,5838
325472.0229,674975.1171,charity shop, ,Class 1,Class 1,Class 1,Class 1,42 RODNEY STREE,EH7 4DX,5839
325475.9542,674973.046700001,disco equipment, ,Class 1,Class 1,Class 2,Class 2,44 RODNEY STREE,EH7 4DX,5840
325479.0238,674971.372400001,vacant, ,Vacant,Class 1,Class 1,Vacant,46 RODNEY STREE,EH7 4DX,5841
325482.0933,674969.419,childrens' clothes, ,Class 1,Class 1,Class 1,Class 1,50 RODNEY STREE,EH7 4DX,5842
325485.1629,674967.465700001,butcher, ,Class 1,SUI GENERIS, ,SUI GENERIS,52 RODNEY STREE,EH7 4DX,5843
325489.0695,674964.9542,restaurant/take away, ,Class 3,SUI GENERIS, ,SUI GENERIS,54 RODNEY STREE,EH7 4DX,5844
325501.875,674004.575099999,public house,Abbotsford,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,3-5 ROSE STREET,EH2 2PR,5845
325393.7412,673972.544199999,public house,Cottar's Howff,SUI GENERIS,SUI GENERIS, , , , ,5846
325388.9088,673971.2971,clothes,Gallo,Class 1,SUI GENERIS, , , , ,5847
325308.575,673948.600099999,public house,37 Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,37 ROSE STREET,EH2 2NH,5848
325285.8249,673942.300000001,public house,Tankard,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,49 ROSE STREET,EH2 2NH,5849
325235.0265,673927.3236,public house,Rose Street Brewery,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,55 ROSE STREET,EH2 2NH,5850
325224.8706,673924.9471,restaurant,Francesco's,Class 3,Class 3,Class 3,Class 3,61-65 ROSE STRE,EH2 2NH,5851
325199.3146,673918.247099999,restaurant,Fortrose Grill,Class 3,Class 1,Class 1,Class 1,71 ROSE STREET,EH2 2NH,5852
325134.7412,673899.8177,hairdresser,His Hair,Class 1,Class 9, , , , ,5853
325132.0912,673899.0383,hairdresser,Headline,Class 1,Class 9, , , , ,5854
325129.4412,673898.2588,"clothing alterations, tailoring",Quickstitch,Class 1,Class 1,Class 1,Class 1,79 ROSE STREET,EH2 3DT,5855
325126.4794,673897.4794,hot food take-away, ,SUI GENERIS,Class 1,Class 1,Class 1,81 ROSE STREET,EH2 3DT,5856
325113.7794,673893.1941,travel agent,Bell Travel,Class 1,Class 1,Class 1,Class 1,85-87 ROSE STRE,EH2 3DT,5857
325106.9882,673891.1559,clothes,Scope,Class 1,Class 1,Class 1,Class 1,89 ROSE STREET,EH2 3DT,5858
325102.0,673889.9088,clothes,Gallo,Class 1,Class 1,Class 1,Class 1,93 ROSE STREET,EH2 3DT,5859
325094.8706,673888.0647,clothes,Scope,Class 1,Class 1,Class 1,Class 1,95 ROSE STREET,EH2 3DT,5860
325090.35,673886.9735,jeweller,Scope,Class 1,Class 1,Class 1,Class 1,99 ROSE STREET,EH2 3DT,5861
325083.5853,673885.0,clothes,Scope,Class 1,Class 1,Class 1,Class 1,101 ROSE STREET,EH2 3DT,5862
325079.3765,673883.9088,clothes,Scope,Class 1,Class 1,Class 1,Class 1,105 ROSE STREET,EH2 3DT,5863
325072.1559,673881.9735,novelties/gifts,Route 66,Class 1,Class 1,Class 1,Class 1,107-109 ROSE ST,EH2 3DT,5864
325066.4823,673880.2206,optician,G.A.I. Motion,Class 1,Class 1,Class 1,Class 1,111 ROSE STREET,EH2 3DT,5865
325061.65,673878.9735,shoes,Scholl,Class 1,Class 1,Class 1,Class 1,115-117 ROSE ST,EH2 3DT,5866
325058.2206,673877.8824,public house,The Pub,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,119 ROSE STREET,EH2 3DT,5867
325054.9471,673876.9471,crystal / china,Les Cadeaux,Class 1,Class 1,Class 2,Class 2,121 ROSE STREET,EH2 3DT,5868
325049.1795,673875.3883,sports shop,Tiso,Class 1,Class 1, , , , ,5869
325045.1266,673874.453,electrical goods (tvs etc.),Hi Fi Corner,Class 1,Class 1, , , , ,5870
325034.059,673871.4912,travel agent,Bennett's,Class 1,Class 1,Class 1,Class 1,121C ROSE STREE,EH2 3DT,5871
325027.5735,673869.247099999,gifts,Dunedin,Class 1,Class 1,Vacant,Class 1,125 ROSE STREET,EH2 3DT,5872
325018.1294,673866.441199999,hot food t/a, ,SUI GENERIS,Class 1,Class 1,Class 1,127A ROSE STREE,EH2 3DT,5873
324997.7,673860.4794,jeweller,Stolen,Class 1,Class 1,Class 1,Class 1,129 ROSE STREET,EH2 3DT,5874
325004.2471,673862.1941,restaurant, ,Class 3,Class 3,Class 3,Class 3,129(BF) ROSE ST,EH2 3DT,5875
324928.2853,673840.752900001,jeweller,Clelland Brown,Class 1,Class 1,Class 1,Class 1,131 ROSE STREET,EH2 3DT,5876
324915.6264,673837.505899999,grocer,Friel,Class 1,Class 1,Vacant,Vacant,133(01) ROSE ST,EH2 4LS,5877
324910.7941,673836.2588,public house,Gordon Arms,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,133(05) ROSE ST,EH2 4LS,5878
324905.8059,673834.855900001,clothes, ,Class 1,Class 1,Class 1,Class 1,137 ROSE STREET,EH2 4LS,5879
324852.8588,673819.8177,public house,Elders,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,159 ROSE STREET,EH2 4LS,5880
324846.4676,673818.103,gifts,Masson,Class 1,Class 1,Class 1,Class 1,161A ROSE STREE,EH2 4LS,5881
324837.7412,673815.532400001,vacant, ,Vacant,Class 3, , , , ,5882
324832.4412,673813.9735,restaurant,Alphorn,Class 3,Class 3,Class 3,Class 3,167 ROSE STREET,EH2 4LS,5883
325397.2034,673958.423699999,betting shop,Ladbrokes,Class 2,Class 2,Class 2,Class 2,40 ROSE STREET,EH2 2QA,5884
325203.1559,673902.6117,public house,Victoria & Albert,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,100-102 ROSE ST,EH2 2NN,5885
325146.8313,673887.712400001,hot food take-away,Campaniles,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,106 ROSE STREET,EH2 3JF,5886
325143.4624,673886.762399999,novelties/gifts,Sandpiper,Class 1,Class 1, , , , ,5887
325135.3625,673884.2312,clothes,Shiel,Class 1,Class 1, , , , ,5888
325130.8063,673883.049900001,jewellers,Henderson,Class 1,Class 1,Class 1,Class 1,108B ROSE STREE,EH2 3JF,5889
325116.3911,673878.5853,public house,Precinct Tavern,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,110-114 ROSE ST,EH2 3JF,5890
325107.6235,673876.0529,clothes,Cruise,Class 1,Class 1,Class 1,Class 1,116A ROSE STREE,EH2 3JF,5891
325103.4147,673874.8059,jeweller,John Whyte,Class 1,Class 1,Class 1,Class 1,116B ROSE STREE,EH2 3JF,5892
325098.1823,673873.300000001,shoes,Bertie,Class 1,Class 1, , , , ,5893
325088.3529,673870.4147,hairdresser,Andre Bernard,Class 1,Class 1, , , , ,5894
325084.6235,673869.300000001,shoes,D.S.C.,Class 1,Class 1,Class 1,Class 1,122-124 ROSE ST,EH2 3JF,5895
325079.4676,673868.0765,clothes,Schuh,Class 1,Class 1,Class 1,Class 1,126-128 ROSE ST,EH2 3JF,5896
325074.1795,673866.338199999,womenswear,J. Dalgetty,Class 1,Class 1,Class 1,Class 1,130 ROSE STREET,EH2 3JD,5897
325069.0354,673864.9353,telecom shop,British Telecom,Class 4,Class 1,Class 1,Vacant,134 ROSE STREET,EH2 3JD,5898
325063.5795,673863.376499999,novelties,Romulus,Class 1,Class 1,Class 1,Class 1,136 ROSE STREET,EH2 3JD,5899
325056.5324,673861.208799999,leather goods,Clanbag,Class 1,Class 1,Class 1,Class 1,138 ROSE STREET,EH2 3JD,5900
325051.0765,673859.65, , ,Class 4,Class 1,Class 1,Class 1,142 ROSE STREET,EH2 3JD,5901
325022.4147,673851.6117,public house,The Kenilworth,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,152-154 ROSE ST,EH2 3JD,5902
325004.9697,673846.915999999,restaurant,Nikki's,Class 3,Class 3,Class 3,Vacant,158-162 ROSE ST,EH2 3JD,5903
324920.4294,673822.7941,public house,Blythe Spirit,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,168 ROSE STREET,EH2 3JD,5904
324916.2206,673821.7029,public house,Rose & Crown,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,170 ROSE STREET,EH2 4BA,5905
324909.6764,673819.7412,baker, ,Class 1,Class 1,Class 1,Class 1,172 ROSE STREET,EH2 4BA,5906
324905.4676,673818.494100001,vacant, ,Vacant,Class 3,Class 3,Class 3,176 ROSE STREET,EH2 4BA,5907
324899.7529,673816.755799999,hairdresser,Quintessence,Class 1,Class 1,Class 2,Class 2, , ,5908
324895.8559,673815.6646,public house,Misfits,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,178A ROSE STREE,EH2 4BA,5909
324890.7529,673814.1176,vacant, ,Vacant,Class 1,Class 1,Class 1,182 ROSE STREET,EH2 4BA,5910
324884.3647,673812.455800001,hot food take-away,Sergio's,SUI GENERIS,Class 3,Class 3,Class 3,184 ROSE STREET,EH2 4BA,5911
324878.7529,673810.7412,hairdresser,Das Haar,Class 1,Class 1,Class 1,Class 1,188 ROSE STREET,EH2 4BA,5912
324872.1559,673808.8323,restaurant,Get Stuffed,Class 3,Class 3,Class 3,Class 3,192 ROSE STREET,EH2 4AZ,5913
324869.0383,673807.897,betting shop,William Hill,Class 2,Class 2,Class 2,Vacant,192A ROSE STREE,EH2 4AZ,5914
324861.4676,673805.623500001,leather goods,Wiltshire,Class 1,Vacant,Class 1,Class 1,194A ROSE STREE,EH2 4AZ,5915
324852.4558,673803.014699999,travel agent,Edinburgh Travel Centre,Class 1,Class 1,Class 4,Class 4,196 ROSE STREET,EH2 4AT,5916
324847.6235,673801.6117,hot food t/a, ,SUI GENERIS,Class 3,Class 3,Class 3,200 ROSE STREET,EH2 4AZ,5917
324837.8559,673798.9617,public house,Scotts,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,202 ROSE STREET,EH2 4AZ,5918
325314.3321,673972.618799999,restaurant,New York Steam Packet,Class 3,Class 3,Class 3,Class 3,31(01) ROSE STR,EH2 2NP,5919
325024.9735,673877.364700001,hairdresser, ,Class 1,Class 11,Class 11,Class 11, , ,5920
325012.9971,673872.688200001,public house,Paupers,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,87(GF)-89 ROSE,EH2 3DX,5921
325062.2088,673900.532400001,public house, ,SUI GENERIS,Class 3,Class 3,Class 3,70-72 ROSE STRE,EH2 3DX,5922
324924.9056,673810.705800001,n/a, ,UNKNOWN USE,Vacant,Vacant,Class 1,120(PF)-122 ROS,EH2 4BB,5923
313078.0712,677850.0614,chemist,Asrar,Class 1,Class 1,Class 1,Class 1,(A) ROSEBERY AV,EH30 9QS,5924
323005,673137,hot food take-away, ,SUI GENERIS,Vacant,Class 1,Class 1,2 ROSEBURN PLAC,EH12 5NN,5925
323036.0503,673168.341700001,public house, ,SUI GENERIS,SUI GENERIS, , , , ,5926
323030.6834,673170.0189,pool room, ,Class 11,Class 9, , , , ,5927
323025.3166,673171.3606,hairdresser, ,Class 1,Class 1,Class 2, , , ,5928
323025.3166,673171.3606,betting shop, ,Class 2,Class 2,Class 2,Class 2,9-11 ROSEBURN T,EH12 5NG,5929
325631.3149,672333.2116,undertaker, ,Class 1,Vacant,Class 4,Class 1,4 ROSENEATH STR,EH9 1JH,5930
325621.3702,672333.2116,ladies' clothing, ,Class 1,Class 1,Class 1,Vacant,6 ROSENEATH STR,EH9 1JH,5931
325626.1058,672333.2116,grocer (lic), ,Class 1,Class 1,Class 1,Class 1,7 ROSENEATH STR,EH9 1JH,5932
325616.8942,672333.2116,chemist, ,Class 1,Class 1,Class 4,Class 1,8 ROSENEATH STR,EH9 1JH,5933
325612.1587,672333.6851,fancy goods, ,Class 1,Class 1,Class 1,Class 1,10 ROSENEATH ST,EH9 1JH,5934
323020.044,673173.341700001,photocopying & printing, ,Class 4,Class 4,Class 4,Vacant,13 ROSEBURN TER,EH12 5NG,5935
323016.3543,673174.347999999,hairdresser, ,Class 1,Class 1,Class 1,Class 1,15 ROSEBURN TER,EH12 5NG,5936
323012.5703,673175.3857,toys, ,Class 1,Class 1,Class 1,Class 1,19 ROSEBURN TER,EH12 5NG,5937
323008.6394,673176.696,hairdresser, ,Class 1,Class 1,Class 1,Class 1,21 ROSEBURN TER,EH12 5NG,5938
323003.3669,673178.341700001,sports equipment, ,Class 1,Class 1,Class 1,Vacant,23 ROSEBURN TER,EH12 5NG,5939
322998.304,673180.0063,woolshop and tailor, ,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,27 ROSEBURN TER,EH12 5NG,5940
322991.696,673182.6834,grocer, ,Class 1,Class 1,Class 3,Class 1,29 ROSEBURN TER,EH12 5NQ,5941
322980.7023,673186.6897,greengrocer, ,Class 1,Class 1,Class 1,Class 1,35 ROSEBURN TER,EH12 5NQ,5942
322976.6771,673188.0251,security systems, ,Class 1,Class 1,Class 1,Class 1,39 ROSEBURN TER,EH12 5NQ,5943
322972.652,673189.7086,solicitor/estate agents, ,Class 2,Vacant,Vacant,Class 1,41 ROSEBURN TER,EH12 5NQ,5944
322967.044,673191.347999999,butcher, ,Class 1,Class 1,Class 1,Class 1,43 ROSEBURN TER,EH12 5NQ,5945
322960.6709,673193.3606,grocer, ,Class 1,Class 1,Class 1,Class 1,47 ROSEBURN TER,EH12 5NQ,5946
322954.044,673196.012599999,hot food take-away, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,49 ROSEBURN TER,EH12 5NQ,5947
322949.6834,673197.3543,travel agent, ,Class 1,Class 1,Class 3,Class 3,53 ROSEBURN TER,EH12 5NQ,5948
322945.3229,673198.696,sauna, ,Class 11,Class 11,Class 11,Class 11,55 ROSEBURN TER,EH12 5NQ,5949
322934.0126,673202.6897,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,57-59 ROSEBURN,EH12 5NQ,5950
323035.3732,673196.3166,bank, ,Class 2,Class 2,Class 4,Class 2,2B ROSEBURN TER,EH12 6AW,5951
323035.9686,673196.3291,upholsterer, ,Class 4,Class 2, , , , ,5952
323022.8868,673198.0063,central heating, ,Class 4,Vacant,Class 1,Class 1,2-2A ROSEBURN T,EH12 6AW,5953
323015.1949,673200.8994,n/t/c, ,Class 1,Class 1,Class 1,Vacant,4 ROSEBURN TERR,EH12 6AW,5954
323011.1697,673202.2411,baker, ,Class 1,Class 1,Class 1,Class 1,6 ROSEBURN TERR,EH12 6AW,5955
323006.8092,673203.582800001,baker, ,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,8 ROSEBURN TERR,EH12 6AW,5956
323002.5766,673205.304,hot food take-away, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10 ROSEBURN TER,EH12 6AW,5957
322998.7589,673206.937100001,butcher, ,Class 1,Class 1,Class 1,Class 1,12 ROSEBURN TER,EH12 6AW,5958
322994.652,673208.304,off licence, ,Class 1,Class 1,Class 1,Class 4,14 ROSEBURN TER,EH12 6AW,5959
322991.044,673209.956,baker, ,Class 1,Class 1,Class 1,Class 1,16 ROSEBURN TER,EH12 6AW,5960
322987.0189,673210.962300001,chemist, ,Class 1,Class 1,Class 1,Class 1,18 ROSEBURN TER,EH12 6AW,5961
322983.6646,673212.304,videotape hire, ,Class 1,Class 1,Class 1,Class 1,20 ROSEBURN TER,EH12 6AW,5962
322980.6457,673213.3103,grocer, ,Class 1,SUI GENERIS,SUI GENERIS,Vacant,22 ROSEBURN TER,EH12 6AW,5963
322973.6017,673215.658299999,bank, ,Class 2,Class 2,Class 2,Class 2,28 ROSEBURN TER,EH12 6AW,5964
325490.7405,672488.370200001,undertaker, ,Class 1,Class 1, , , , ,5965
325574.3149,672399.8413,vacant, ,Vacant,Vacant, , , , ,5966
325569.5793,672400.7884,vacant, ,Vacant,Vacant,Vacant,Vacant,21 ROSENEATH PL,EH9 1JD,5967
325576.8967,672342.370200001,public address systems, ,Class 2,Class 2,UNKNOWN USE,Class 1,26 ROSENEATH PL,EH9 1JD,5968
325575.476,672346.1587,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,27 ROSENEATH PL,EH9 1JD,5969
325606.476,672333.6851,baker, ,Class 1,Class 3,Class 3,Class 3,11 ROSENEATH ST,EH9 1JH,5970
325600.4207,672334.2644,grocer, ,Class 1,Class 1,Class 1,Class 1,12 ROSENEATH ST,EH9 1JH,5971
325595.6851,672334.738,second-hand books, ,Class 1,Class 1,Class 1,Vacant,14 ROSENEATH ST,EH9 1JH,5972
325590.9496,672334.738,grocer, ,Class 1,Class 1,Class 1,Class 1,15 ROSENEATH ST,EH9 1JH,5973
325584.0,672334.1587,snack bar, ,Class 1,Class 1,SUI GENERIS,SUI GENERIS,16 ROSENEATH ST,EH9 1JH,5974
325578.3173,672335.579299999,launderette, ,Class 1,Class 1,Class 1,Class 1,17 ROSENEATH ST,EH9 1JH,5975
325560.1058,672427.0529,n/t/c, ,Class 1,Class 1, , , , ,5976
325564.3702,672401.262,vacant, ,Vacant,Vacant, , , , ,5977
326957.666,674602.6927,dog grooming parlour, ,Class 1,Class 1, , , , ,5978
326962.0286,674601.965600001,fishmonger, ,Class 1,Class 1,Class 1,Class 9, , ,5979
326967.1183,674600.996200001,decorator, ,Class 4,Class 9, , , , ,5980
327547.923,674151.534600001,furniture, ,Class 1,Class 9, , , , ,5981
327535.5752,674153.3564,heating engineer, ,Class 4,Class 4, , , , ,5982
326380.8751,674384.031199999,public house, ,SUI GENERIS,Class 11,Class 4, , , ,5983
324705.1768,675931.7401,bathroom & kitchen furniture, ,Class 1,Class 4,Class 4,Class 4,1A ROYSTON TERR,EH3 5QU,5984
324707.5198,675933.4441,shoe repairs, ,Class 1,Class 1,Class 1,Class 1,1B ROYSTON TERR,EH3 5QU,5985
324662.9412,673645.0482,n/t/c,John Menzies,Class 1,UNKNOWN USE, ,Class 3,2-3 RUTLAND STR,EH1 2AE,5986
325645.8249,674039.899700001,restaurant,Kardomah,Class 3,Redeveloped, , , , ,5987
325670.5997,674181.044,restaurant, ,Class 3,Class 3, , , , ,5988
325767.4927,674199.522,confectionery, ,Class 1,Demolished, , , , ,5989
325683,674185,n/t/c, ,Class 1,Class 1, , , , ,5990
324300.7141,674486.5604,n/t/c, ,Class 1,Class 1,Class 4,Class 4,41 ST. BERNARD',EH4 1NR,5991
325669.0,673606.8477,legal publishers & bookshop, ,Class 1,Class 1,Class 1,Class 1,2-4 ST. GILES S,EH1 1PT,5992
325665.5386,673619.8309,legal publishers & bookshop, ,Class 1,Class 3,Class 3,Class 3,8-10 ST. GILES,EH1 1PT,5993
325790.8025,674235.3827,electrical goods,Clydesdale,Class 1,Class 1,Class 1,Class 1,1-3 ST. JAMES C,EH1 3SS,5994
325805.6049,674239.209899999,large mixed durable,Boots,Class 1,Class 1,Class 1,Class 1,5-9 ST. JAMES C,EH1 3SS,5995
325815.7901,674241.8148,furniture,Woodhouse,Class 1,Class 1,Class 1,Class 1,11(GF)-13 ST. J,EH1 3SS,5996
325825.5926,674244.604900001,womenswear,Mackay,Class 1,Class 1,Class 1,Class 1,15-17 ST. JAMES,EH1 3SS,5997
325838.5926,674247.8148,electrical goods,Currys,Class 1,Class 1,Vacant,Class 1,19-21 ST. JAMES,EH1 3SS,5998
325849.6557,674254.0096,cards,Mary Morrison,Class 1,Class 1,Class 2,Class 2,23 ST. JAMES CE,EH1 3SS,5999
325852.8261,674257.089299999,public house, ,SUI GENERIS,Class 3, , , , ,6000
325856.3592,674261.0682,bakers,United Biscuits,Class 1,Class 3,Class 1,Class 1,27 ST. JAMES CE,EH1 3SS,6001
325859.1189,674264.0507,restaurant, ,Class 3,Class 3, ,Class 1,29 ST. JAMES CE,EH1 3SS,6002
325861.9731,674266.860300001,off-licence,Victoria Wine,Class 1,Class 1,Vacant,Class 2,31 ST. JAMES CE,EH1 3SS,6003
325864.7427,674269.535700001,gifts,Dizzie Lizzie,Class 1,Vacant,Vacant,Class 2,33 ST. JAMES CE,EH1 3SS,6004
325867.0595,674271.9584,sports equipment,Intersport,Class 1,Class 1,Vacant,Class 2,35 ST. JAMES CE,EH1 3SS,6005
325869.2593,674274.2752,womenswear,Skirt 'n Slack,Class 1,Class 1,Vacant,Class 2,37 ST. JAMES CE,EH1 3SS,6006
325880.8628,674260.0535,jeweller,G & M,Class 1,Vacant,Class 1,Vacant,39 ST. JAMES CE,EH1 3SS,6007
325875.8142,674255.4068,bank,Royal Bank of Scot.,Class 2,Class 1, , , , ,6008
325877.2977,674243.415899999,womenswear,Chelsea Girl,Class 1,Class 1, , , , ,6009
325883.2099,674237.592599999,menswear,Foster,Class 1,Vacant,Class 1,Class 1,57 ST. JAMES CE,EH1 3SS,6010
325888.3951,674233.012399999,shoes,Easiephit,Class 1,Class 1,Class 1,Class 1,59 ST. JAMES CE,EH1 3SS,6011
325893.1852,674228.209899999,womenswear,Etam,Class 1,Class 1,Class 1,Class 1,61 ST. JAMES CE,EH1 3SS,6012
325896.5076,674225.041099999,misc. leisure,John Menzies,Class 1,Vacant,Class 1,Class 1,63-67 ST. JAMES,EH1 3SS,6013
325899.772,674221.995100001,n/t/c,John Menzies,Class 1,Vacant, , , , ,6014
325898.0162,674223.7509,books,John Menzies,Class 1,Vacant, , , , ,6015
325913.3885,674193.602399999,restaurant,John Lewis,Class 1,Class 3, , , , ,6016
325907.0676,674199.5721,large mixed durable,John Lewis,Class 1,Class 1,Class 1,Class 1,69 ST. JAMES CE,EH1 3SP,6017
325943.0782,674160.6667,restaurant, ,Class 3,Vacant,Vacant,Class 1,71-73 ST. JAMES,EH1 3SJ,6018
325937.1221,674162.598099999,sports equipment,Elliott,Class 1,Vacant,Class 1,Class 1,75 ST. JAMES CE,EH1 3SJ,6019
325930.6516,674164.0933,travel agent,A.T. Mays,Class 1,Class 1,Class 1,Class 1,77 ST. JAMES CE,EH1 3SJ,6020
325925.4068,674165.4581,jeweller,Collingwood,Class 1,Class 1,Class 1,Class 1,79 ST. JAMES CE,EH1 3SJ,6021
325921,674162,menswear,Dunn,Class 1,Class 1,Class 1,Class 1,81 ST. JAMES CE,EH1 3SJ,6022
325916.0124,674156.8148,cards,Cardshops,Class 1,Class 1,Class 1,Class 1,83 ST. JAMES CE,EH1 3SJ,6023
325911.1975,674151.629699999,shoes,Bayne & Duckett,Class 1,Class 1,Class 1,Class 1,85 ST. JAMES CE,EH1 3SJ,6024
325860.4419,674246.9275,public house,Sinatras,SUI GENERIS,Class 3, , , , ,6025
325905.6544,674142.555500001,television rental,Granada,Class 1,Class 1,Class 1,Class 1,93 ST. JAMES CE,EH1 3SJ,6026
325903.8643,674134.7654,clothes,Tie Rack,Class 1,Class 1,Class 1,Class 1,95 ST. JAMES CE,EH1 3SJ,6027
325902.1975,674126.592599999,jeweller,Jones,Class 1,Class 1,Class 1,Class 1,97-99 ST. JAMES,EH1 3SJ,6028
325900.5802,674118.8025,shoe repair,Automagic,Class 1,Class 1,Class 2,Class 2,101 ST. JAMES C,EH1 3SJ,6029
325899.1234,674108.975299999,confectioner,Thorntons,Class 1,Class 1,Class 1,Class 1,103-105 ST. JAM,EH1 3SJ,6030
325792.3209,674218.1852,womenswear,Happit,Class 1,Class 2,Vacant,Class 1,2(BF) ST. JAMES,EH1 3SR,6031
325801.9629,674220.5679,electrical goods,Lasky's,Class 1,Class 1,Class 1,Class 1,4-6 ST. JAMES C,EH1 3SR,6032
325809.2909,674222.187899999,bank,T.S.B.,Class 2,Class 1,Class 1,Class 1,8-10 ST. JAMES,EH1 3SR,6033
325815.7656,674224.1534,shoes, ,Class 1,Class 1, , , , ,6034
325829.5397,674227.9648,paints,Levey's,Class 1,Class 1, , , , ,6035
325837.4046,674229.4581,childrens' clothing,Adams,Class 1,Class 1,Class 1,Class 1,16 ST. JAMES CE,EH1 3SR,6036
325844.1907,674231.614499999,supermarket,Presto,Class 1,Class 1,Vacant,Class 1,18 ST. JAMES CE,EH1 3SR,6037
325850.6094,674233.2322,ladies wear,Paige,Class 1, , , , , ,6038
325856.4637,674235.0,butcher,Munro,Class 1,Class 1,Class 1,Class 1,22 ST. JAMES CE,EH1 3SR,6039
325865.5926,674233.0,n/t/c,R.S. McColl,Class 1,Class 1,Class 1,Class 1,24A ST. JAMES C,EH1 3SR,6040
325868.4398,674230.123199999,n/t/c,R.S. McColl,Class 1,Class 1, , , , ,6041
325871.2482,674227.332,hot food t/a, ,SUI GENERIS,Class 1,Class 1,Class 1,26 ST. JAMES CE,EH1 3SR,6042
